,start,end,nsnps,nsamplecov,tree
1873,37460000,37560000,44.0,37.0,"(reference:0.0060036,(DU:0.00410786,(CH:0.00622826,(HE:0.00165711,NI:1e-06)100:0.0113082)100:0.00835381)100:0.00307296,(DO:1e-06,((AR:1e-06,EN:1e-06)100:0.00594303,(FLSA185:1e-06,(MXGT4:1e-06,(((FLSF54:1e-06,CRL0030:0.00113792)100:0.000941527,(BJSL25:1e-06,(BJVL19:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,CUMM5:0.00573138)100:0.00126754)100:1e-06)100:1e-06)100:1e-06)100:0.00238198)100:1e-06)100:0.00173314)100:0.000413374)100:1e-06,((TXMD3:1e-06,BJSB3:1e-06)100:0.00344756,(FLAB109:1e-06,(MXED8:1e-06,(FLBA140:1e-06,(TXWV2:1e-06,(CUSV6:1e-06,(FLWO6:1e-06,(LALC2:1e-06,((TXGR3:1e-06,(FLCK216:1e-06,SCCU3:1e-06)100:0.00251744)100:6.14158e-05,(FLSF33:1e-06,(FLCK18:0.00144957,(FLMO62:1e-06,FLSF47:1e-06)100:0.00207685)100:1e-06)100:0.000448224)100:1e-06)100:1.1051e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00163428)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00171032)100:0.00345169)100:0.00251193)100:1e-06);"
1874,37480000,37580000,42.0,37.0,"(reference:0.00532939,(DO:1e-06,(DU:0.00410352,(CH:0.00621644,(HE:0.00165064,NI:1e-06)100:0.0112622)100:0.00832563)100:0.00306612)100:1e-06,((AR:1e-06,EN:1e-06)100:0.00594757,(FLSA185:1e-06,(MXGT4:1e-06,((LALC2:1e-06,(SCCU3:1e-06,FLCK216:1e-06)100:1e-06)100:0.00254164,(((CRL0030:0.00144043,FLSF54:1e-06)100:0.00113656,(TXGR3:1e-06,(FLBA140:1e-06,(FLCK18:0.00144743,(FLSF33:1e-06,(FLSF47:1e-06,FLMO62:1e-06)100:0.00170352)100:1e-06)100:0.00114373)100:0.0005706)100:1e-06)100:1e-06,(FLAB109:1e-06,((MXED8:1e-06,(TXMD3:1e-06,BJSB3:1e-06)100:0.00343897)100:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(FLWO6:1e-06,(TXWV2:1e-06,(BJVL19:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(HNDA09:1e-06,CUMM5:0.00575287)100:0.00165651)100:1e-06)100:1e-06)100:1e-06)100:0.00288287)100:1e-06)100:0.00194722)100:2.53569e-05)100:6.36663e-06)100:4.0207e-05)100:0.00053562)100:1e-06)100:1e-06)100:1e-06)100:0.00150302)100:1e-06)100:0.00303019)100:0.00220599);"
1875,37500000,37600000,44.0,37.0,"(reference:0.00543899,(DU:0.00460371,(CH:0.00651415,(HE:0.00165623,NI:1e-06)100:0.0113909)100:0.00878375)100:0.00237199,(DO:1e-06,((AR:0.00140227,EN:0.0065096)100:0.00317203,(FLSA185:1e-06,(MXGT4:1e-06,((SCCU3:1e-06,FLCK216:1e-06)100:0.0025505,(FLAB109:1e-06,(((CRL0030:0.00144657,FLSF54:1e-06)100:0.00113506,(TXGR3:1e-06,(LALC2:1e-06,(FLCK18:0.00144246,(FLSF33:1e-06,(FLMO62:1e-06,FLSF47:1e-06)100:0.00153689)100:1e-06)100:0.00135101)100:0.00020235)100:1e-06)100:1e-06,((MXED8:1e-06,(BJSB3:1e-06,TXMD3:1e-06)100:0.00343631)100:1e-06,(FLBA140:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(FLWO6:1e-06,(TXWV2:1e-06,(BJVL19:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(CUMM5:0.00585189,HNDA09:1e-06)100:0.00166849)100:1e-06)100:1e-06)100:1e-06)100:0.0028834)100:1e-06)100:5.26943e-05)100:0.00198137)100:9.41209e-06)100:9.94704e-05)100:0.000403244)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000273453)100:0.00099451)100:0.0025612)100:0.00177421)100:1e-06);"
1876,37520000,37620000,38.0,37.0,"(reference:0.00388974,(AR:0.00374298,DU:0.00114528)100:0.00345699,((DO:0.00236049,(EN:0.00700104,(CH:0.00534843,(HE:1e-06,NI:0.00144123)100:0.0091734)100:0.00325016)100:0.00136571)100:0.00163083,((BJSB3:1e-06,((FLWO6:1e-06,TXGR3:0.00187485)100:7.84972e-06,(FLSF47:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,MXGT4:1e-06)100:0.00744838)100:1e-06)100:1e-06)100:0.00266296)100:1e-06)100:0.0020988,((BJVL19:0.00393582,(CUVN10:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00138424)100:0.00298471,(FLAB109:0.000831462,((CUSV6:1e-06,FLSA185:0.00196685)100:1e-06,(SCCU3:0.00606111,(MXED8:0.00165724,(CUCA4:1e-06,(FLBA140:1e-06,((FLCK18:0.00143554,FLSF33:1e-06)100:1e-06,(CUMM5:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(FLSF54:0.00129638,TXWV2:1e-06)100:0.000180749)100:1e-06)100:1e-06)100:0.00214954)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00108606)100:0.0012648)100:1e-06)100:0.00482003)100:0.000656074);"
1877,37540000,37640000,36.0,37.0,"(reference:0.00343957,(DU:0.00106457,AR:0.00375218)100:0.00317915,((DO:0.00242179,(EN:0.00699569,(CH:0.00504646,(HE:1e-06,NI:0.00194931)100:0.0101048)100:0.00252493)100:0.0011929)100:0.00124941,((TXMD3:1e-06,(MXED8:1e-06,MXGT4:1e-06)100:0.00393342)100:0.00803318,((CUMM5:1e-06,(FLSF33:1e-06,(SCCU3:0.00609615,(CUCA4:1e-06,(CUSV6:1e-06,((FLBA140:1e-06,FLSA185:0.00165156)100:1e-06,((CRL0030:1e-06,(FLSF54:0.00147273,TXWV2:1e-06)100:0.000328593)100:0.00182382,(FLMO62:1e-06,(FLCK18:1e-06,FLAB109:1e-06)100:0.00181776)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00139064,(BJSL25:0.00233249,(LALC2:1e-06,(FLSF47:1e-06,(FLCK216:1e-06,(BJSB3:1e-06,(TXGR3:0.00227598,(BJVL19:1e-06,(FLWO6:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00164037)100:0.00262817)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00158074)100:0.00101523)100:0.00104509)100:0.00434031)100:0.00097841);"
1878,37560000,37660000,32.0,37.0,"(reference:0.00299399,(AR:0.00341912,DU:0.00110535)100:0.00299801,((DO:0.00319615,(EN:0.00619733,(CH:0.00502791,(HE:1e-06,NI:0.00202895)100:0.0105471)100:0.00264332)100:0.00112245)100:0.0016339,((MXGT4:1e-06,MXED8:1e-06)100:0.0125473,((BJSL25:0.00262723,(LALC2:1e-06,(TXGR3:0.00398016,(FLCK216:1e-06,(BJSB3:1e-06,(FLSF47:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00395908)100:1e-06,(CUMM5:1e-06,(FLSF33:1e-06,(FLWO6:1e-06,(TXMD3:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,((CUSV6:1e-06,FLSA185:1e-06)100:0.00401783,(SCCU3:0.00963987,((FLSF54:0.00229477,TXWV2:1e-06)100:0.000659598,(MXSA3017:1e-06,(CUCA4:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,FLAB109:1e-06)100:1.44154e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00136841)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0014344)100:0.00253979)100:0.00531071)100:0.00147954);"
1879,37580000,37680000,32.0,37.0,"(reference:0.00285297,(DU:0.00109783,AR:0.00340802)100:0.00298642,((DO:0.00317483,(EN:0.00616193,(CH:0.00500266,(NI:0.00201751,HE:1e-06)100:0.0104999)100:0.00263313)100:0.00111891)100:0.00165377,((MXED8:1e-06,MXGT4:1e-06)100:0.0112598,((BJSL25:0.00261088,(LALC2:1e-06,(TXGR3:0.00395781,(FLCK216:1e-06,(BJSB3:1e-06,(FLSF47:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00369577)100:1e-06,(FLSF33:1e-06,(CUMM5:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,(CUVN10:1e-06,(TXMD3:1e-06,(CRL0001:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,((CUSV6:1e-06,FLSA185:1e-06)100:0.003999,((TXWV2:1e-06,FLSF54:0.00207291)100:0.000608689,(SCCU3:0.00959147,(CUCA4:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,(FLMO62:1e-06,FLAB109:1e-06)100:1.52197e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00137313)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00137688)100:0.00246846)100:0.00502066)100:0.00138245);"
1880,37600000,37700000,53.0,37.0,"(reference:0.00252567,(DU:0.00470311,(DO:0.0036078,(AR:0.00281824,EN:0.00719529)100:0.00222718)100:0.00243807)100:0.00346377,((CH:0.00351917,(HE:1e-06,NI:0.00116935)100:0.011093)100:0.00244047,((FLBA140:1e-06,(MXED8:1e-06,MXGT4:1e-06)100:0.00412084)100:0.0048734,(BJSL25:0.00219093,(FLSA185:0.00176327,((CUVN10:1e-06,(TXMD3:1e-06,(FLWO6:1e-06,((FLCK216:1e-06,(FLCK18:1e-06,FLSF47:0.00131632)100:0.0011454)100:3.3445e-05,(LALC2:1e-06,(TXGR3:0.00239993,(BJVL19:0.00256264,BJSB3:1e-06)100:3.78695e-05)100:1e-06)100:1e-06)100:0.00111487)100:6.98642e-06)100:1e-06)100:0.000378872,((MXSA3017:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,(SCCU3:0.00928967,CUSV6:0.00080828)100:0.00153577)100:1e-06)100:1e-06)100:1e-06)100:0.00166574,(FLSF33:1e-06,((CUCA4:1e-06,(TXWV2:1e-06,FLSF54:0.00209909)100:0.000529403)100:0.00264594,(CUMM5:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:0.00198126)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0012323)100:0.00640178)100:0.00422254)100:1e-06);"
1881,37620000,37720000,30.0,34.0,"(reference:1e-06,((DU:0.00739313,(DO:0.00186643,(AR:1e-06,EN:0.00342843)100:0.00881569)100:1e-06)100:0.00721475,(CH:0.00275236,(FLBA140:0.00562129,(NI:1e-06,HE:1e-06)100:0.0111872)100:1e-06)100:0.00275534)100:1e-06,(FLSF33:1e-06,((FLSF54:1e-06,CUCA4:1e-06)100:0.00609928,(((LALC2:1e-06,(FLSF47:0.00228518,FLCK18:1e-06)100:0.000127054)100:0.00177081,(BJSB3:1e-06,(CUVN10:1e-06,((CRL0030:1e-06,MXSA3017:1e-06)100:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,CUSV6:0.00358139)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00270546)100:1e-06,(MXED8:1e-06,((BJSL25:1e-06,BJVL19:1e-06)100:0.00510042,(FLSA185:1e-06,(TXMD3:1e-06,(FLMO62:1e-06,(FLAB109:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(FLCK216:1e-06,(TXGR3:1e-06,CRL0001:0.00188751)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0141819);"
1882,37640000,37740000,47.0,35.0,"(reference:0.00307271,(CH:0.000916885,(NI:1e-06,HE:1e-06)100:0.0119284)100:0.00194394,((DU:0.004371,(DO:0.000812099,(AR:1e-06,EN:0.00151565)100:0.00495587)100:1e-06)100:0.00303986,(FLMO62:1e-06,(FLBA140:0.00230378,(TXGR3:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(TXMD3:1e-06,(FLAB109:1e-06,(MXED8:1e-06,((BJSL25:1e-06,(FLSA185:1e-06,(BJSB3:1e-06,(SCCU3:1e-06,BJVL19:0.00116342)100:4.66033e-06)100:4.32683e-06)100:7.29627e-06)100:1.90722e-05,((FLCK216:1e-06,(LALC2:1e-06,(FLCK18:1e-06,FLSF47:0.0016592)100:1e-06)100:1e-06)100:0.00127,((FLSF54:1e-06,CUCA4:1e-06)100:0.00326375,(FLSF33:1e-06,(CUSV6:0.00192848,(MXSA3017:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:0.00102418)100:0.00563042)100:1e-06)100:0.00228788)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00288452)100:0.00122219)100:0.00857816)100:1e-06);"
1883,37660000,37760000,60.0,36.0,"(reference:0.00492248,(DO:0.00155603,(DU:0.0026973,(AR:1e-06,EN:0.000945915)100:0.00606164)100:1e-06)100:0.00211127,((CH:0.00177496,(HE:1e-06,NI:1e-06)100:0.010179)100:0.00182644,(FLMO62:1e-06,(FLBA140:0.0031013,(TXMD3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,(MXED8:0.000924772,((BJSL25:1e-06,(BJSB3:1e-06,(FLSA185:1e-06,(BJVL19:0.000818101,SCCU3:1e-06)100:3.62927e-06)100:2.97946e-06)100:1.12944e-06)100:1.7403e-05,((FLSF33:1e-06,(FLCK216:1e-06,(LALC2:0.000825763,(FLSF47:0.00129632,FLCK18:1e-06)100:1e-06)100:1e-06)100:0.0010389)100:1e-06,((FLSF54:0.0014702,CUCA4:1e-06)100:0.00147137,((MXSA3017:1e-06,(CUMM5:1e-06,CUSV6:0.000733118)100:1.16739e-05)100:1e-06,(CRL0030:1e-06,((HNDA09:1e-06,CUVN10:1e-06)100:1e-06,(CRL0001:1e-06,BZBB1:1e-06)100:1e-06)100:0.00083336)100:0.00456537)100:0.001871)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00214862)100:0.00155907)100:0.00793518)100:1e-06);"
1884,37680000,37780000,60.0,36.0,"(reference:0.00528444,(CH:0.0017603,(NI:1e-06,HE:1e-06)100:0.0108601)100:0.00194667,((DO:0.00142737,(DU:0.00246687,(AR:1e-06,EN:0.000946708)100:0.00607656)100:1e-06)100:0.00178899,(FLMO62:1e-06,(FLBA140:0.00310855,(TXMD3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(MXED8:0.000977367,(FLAB109:1e-06,((BJSL25:1e-06,(BJSB3:1e-06,(FLSA185:1e-06,BJVL19:0.000866772)100:3.4602e-06)100:1.84068e-06)100:1.52929e-05,((SCCU3:1e-06,(FLCK216:1e-06,(LALC2:0.000828351,(FLSF47:0.00129932,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00104063,((FLSF54:0.00153701,CUCA4:1e-06)100:0.00153704,(FLSF33:1e-06,((MXSA3017:1e-06,(CUMM5:1e-06,CUSV6:0.000733693)100:1.27807e-05)100:1e-06,(CRL0030:1e-06,((BZBB1:1e-06,CRL0001:1e-06)100:1e-06,(CUVN10:1e-06,HNDA09:1e-06)100:1e-06)100:0.00083536)100:0.00457472)100:0.00187546)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00223419)100:0.00161457)100:0.00822503)100:1e-06);"
1885,37700000,37800000,39.0,36.0,"(reference:0.00618456,(DO:0.00126449,(DU:0.000633086,(EN:1e-06,AR:1e-06)100:0.00425365)100:1e-06)100:0.000856801,((CH:0.001389,(HE:1e-06,NI:1e-06)100:0.0104208)100:0.00161407,(((CRL0001:1e-06,(MXSA3017:1e-06,CUVN10:1e-06)100:1e-06)100:0.000960287,(BZBB1:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,CRL0030:0.000940824)100:1.5343e-05)100:1e-06)100:0.00285425)100:0.00163841,(FLMO62:1e-06,(FLSF47:0.00114205,(TXGR3:1e-06,((MXED8:0.000950247,FLSF54:0.00239933)100:1e-06,(FLBA140:0.00149929,(MXGT4:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,(FLCK18:1e-06,(BJSL25:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(CUMM5:1e-06,(FLSA185:1e-06,(FLSF33:1e-06,(CUSV6:1e-06,((FLAB109:1e-06,FLCK216:1e-06)100:1e-06,(LALC2:1e-06,TXMD3:1e-06)100:0.00469823)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:3.86862e-05)100:0.00114835)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00259656)100:1e-06)100:0.011631)100:1e-06);"
1886,37720000,37820000,39.0,36.0,"(reference:0.00613845,(DO:0.0012646,(DU:0.000633191,(EN:1e-06,AR:1e-06)100:0.0042539)100:1e-06)100:0.000858885,((CH:0.00138807,(NI:1e-06,HE:1e-06)100:0.0104238)100:0.00161455,(((CRL0001:1e-06,(MXSA3017:1e-06,CUVN10:1e-06)100:1e-06)100:0.000906953,(BZBB1:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,CRL0030:0.000935118)100:2.09486e-05)100:1e-06)100:0.00285548)100:0.00156036,(FLMO62:1e-06,(FLSF47:0.001155,((FLSF54:0.00239889,TXGR3:1e-06)100:1e-06,(FLBA140:0.00149877,(MXGT4:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,((CUCA4:1e-06,MXED8:0.000937243)100:1.27183e-05,(FLCK18:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(FLSF33:1e-06,((TXMD3:1e-06,LALC2:1e-06)100:0.00437869,(FLAB109:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:3.50537e-06)100:3.56357e-05)100:0.00108556)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00245078)100:1e-06)100:0.0114614)100:1e-06);"
1887,37740000,37840000,17.0,36.0,"(DO:0.00224244,reference:0.00763976,(DU:1e-06,((AR:1e-06,EN:1e-06)100:0.00334987,(CH:0.00559135,((HE:1e-06,NI:1e-06)100:0.00673258,(TXGR3:1e-06,(((BZBB1:0.00370902,FLSF54:0.00418758)100:1e-06,(BJVL19:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,(FLCK216:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00124134)100:1e-06)100:1e-06)100:0.0012182)100:1e-06)100:1e-06,((FLBA140:0.00248088,FLMO62:1e-06)100:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,((CUMM5:1e-06,MXED8:0.00185358)100:1e-06,(HNDA09:1e-06,(FLCK18:1e-06,(FLWO6:1e-06,(FLSF33:1e-06,(CUCA4:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(LALC2:1e-06,TXMD3:1e-06)100:0.00752522)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00200757)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00846922)100:1e-06)100:1e-06)100:0.0061635)100:1e-06);"
1888,37760000,37860000,10.0,33.0,"(DU:1e-06,reference:0.0264609,(DO:1e-06,((CRL0030:1e-06,BZBB1:0.00703516)100:1e-06,(TXGR3:1e-06,((MXGT4:1e-06,((LALC2:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:0.00245158,(TXMD3:0.0138328,(BJSB3:1e-06,(MXED8:1e-06,(FLBA140:0.00372993,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(HNDA09:1e-06,((CUSV6:1e-06,(CRL0001:1e-06,(EN:0.0108493,(FLSF54:1e-06,(BJVL19:1e-06,(AR:1e-06,BJSL25:0.00223483)100:2.16035e-05)100:0.00202751)100:4.8988e-05)100:0.00615655)100:0.00252795)100:0.000476284,(CH:1e-06,(FLWO6:1e-06,(CUCA4:1e-06,(MXSA3017:1e-06,(FLCK216:1e-06,(CUVN10:1e-06,(FLAB109:1e-06,(NI:1e-06,HE:1e-06)100:0.0101176)100:0.00371545)100:1e-06)100:1e-06)100:0.000675974)100:1e-06)100:1e-06)100:0.00161595)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1889,37780000,37880000,10.0,33.0,"(BZBB1:0.00704222,reference:0.0296717,(TXGR3:1e-06,((MXGT4:1e-06,((LALC2:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:0.00245512,(TXMD3:0.0138645,(BJSB3:1e-06,(MXED8:1e-06,(FLCK18:1e-06,FLBA140:0.0037337)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(HNDA09:1e-06,((CH:1e-06,(FLWO6:1e-06,(CUCA4:1e-06,(NI:1e-06,(MXSA3017:1e-06,(CUVN10:1e-06,(FLCK216:1e-06,(HE:0.00784048,FLAB109:1e-06)100:0.00372528)100:1e-06)100:1e-06)100:0.000557506)100:1e-06)100:1e-06)100:1e-06)100:0.00166451,(CUSV6:1e-06,(CRL0001:1e-06,(EN:0.0108693,(FLSF54:1e-06,(CRL0030:1e-06,(BJVL19:1e-06,(DO:1e-06,(DU:1e-06,(AR:1e-06,BJSL25:0.00223914)100:1.41737e-06)100:1.42958e-05)100:1e-06)100:0.00024217)100:0.00169421)100:5.35517e-05)100:0.00619884)100:0.00262178)100:0.000399719)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1890,37800000,37900000,27.0,37.0,"(reference:0.014248,(CH:1e-06,(HE:1e-06,NI:1e-06)100:0.0137643)100:0.0100019,(DO:1e-06,(AR:1e-06,(DU:1e-06,(EN:0.00537215,(((CRL0001:1e-06,((BZBB1:1e-06,CRL0030:1e-06)100:0.00376913,(BJSL25:0.00101921,BJVL19:0.00101884)100:0.00504347)100:0.000912305)100:1e-06,((TXGR3:1e-06,HNDA09:0.00124561)100:1e-06,(MXED8:1e-06,(FLSF47:0.0014522,(FLMO62:1e-06,FLSA185:0.00277221)100:1.6195e-06)100:0.00189574)100:0.00159571)100:1e-06)100:1e-06,((CUCA4:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,(CUVN10:1e-06,MXSA3017:1e-06)100:0.00162746)100:0.00137537)100:6.31355e-06)100:5.02312e-05,((CUSV6:1e-06,(FLSF54:1e-06,(FLBA140:0.00373753,(TXWV2:1e-06,FLSF33:1e-06)100:0.0028098)100:4.9225e-05)100:1e-06)100:0.00162657,((FLWO6:1e-06,LALC2:1e-06)100:1e-06,(TXMD3:0.00381669,(BJSB3:1e-06,(FLCK18:1e-06,(SCCU3:1e-06,(CUMM5:1e-06,FLAB109:0.00191026)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00325714)100:1e-06)100:0.0036287)100:0.000319689)100:1e-06)100:0.000707246)100:0.00990365);"
1891,37820000,37920000,31.0,37.0,"(reference:0.0140735,(CH:1e-06,(HE:1e-06,NI:1e-06)100:0.00803415)100:0.00713724,(DO:1e-06,(DU:1e-06,((AR:1e-06,EN:0.00270946)100:0.00270944,(((HNDA09:0.00101576,(MXED8:1e-06,(FLSF47:0.00114968,(FLSA185:0.00221747,FLMO62:1e-06)100:1.01415e-06)100:0.00154442)100:0.00133733)100:1e-06,(CUCA4:1e-06,(FLCK216:1e-06,(TXGR3:1e-06,((BJSL25:0.00086,BJVL19:0.00086012)100:0.00425385,(CRL0001:1e-06,(CRL0030:1e-06,BZBB1:1e-06)100:1e-06)100:0.00322966)100:1.04133e-06)100:1e-06)100:3.33959e-06)100:0.000775716)100:1e-06,((MXGT4:1e-06,(CUVN10:1e-06,MXSA3017:1e-06)100:0.00125752)100:0.00125637,((FLBA140:0.00282014,(CUSV6:1e-06,(FLSF54:1e-06,(FLSF33:1e-06,TXWV2:1e-06)100:0.00186341)100:1e-06)100:0.00140489)100:1e-06,((LALC2:1e-06,FLWO6:1e-06)100:1e-06,(TXMD3:0.00321884,(FLCK18:1e-06,(SCCU3:1e-06,(BJSB3:1e-06,(CUMM5:1e-06,FLAB109:0.00141733)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00281122)100:1e-06)100:0.00826473)100:1e-06)100:1e-06)100:0.00588709);"
1892,37840000,37940000,41.0,37.0,"(reference:0.0163649,(DU:1e-06,(EN:0.0018744,AR:1e-06)100:0.00378362)100:1e-06,(DO:1e-06,((CH:1e-06,(HE:1e-06,NI:1e-06)100:0.012161)100:0.00588009,((CUCA4:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,MXSA3017:1e-06)100:0.00327071)100:0.00142817)100:0.000204308)100:1e-06)100:0.0012136,(((TXGR3:1e-06,(MXED8:1e-06,(FLSF47:0.000963816,(FLMO62:1e-06,FLSA185:0.00223339)100:8.69871e-06)100:0.00134448)100:0.00100979)100:0.000163725,(HNDA09:0.00101599,(CRL0030:0.000922474,(BJSL25:0.000749096,(CRL0001:1e-06,BJVL19:0.000744425)100:1e-06)100:1e-06)100:0.00505098)100:1e-06)100:1e-06,(TXMD3:0.00265117,((BJSB3:1e-06,FLAB109:1e-06)100:0.00239857,(LALC2:1e-06,((CUSV6:1e-06,(FLSF54:1e-06,(TXWV2:1e-06,FLSF33:1e-06)100:0.00295877)100:1e-06)100:0.00118239,(FLWO6:1e-06,(SCCU3:1e-06,(CUMM5:1e-06,(FLBA140:0.0023569,FLCK18:1e-06)100:1e-06)100:1e-06)100:2.84574e-05)100:1e-06)100:0.00117855)100:1e-06)100:1e-06)100:0.00237114)100:1e-06)100:0.0107918)100:1e-06)100:0.00101415);"
