,start,end,nsnps,nsamplecov,tree
162,3240000,3340000,37.0,32.0,"(reference:0.0153019,(NI:1e-06,HE:1e-06)100:0.0247016,(BZBB1:0.00545356,(DO:0.00228522,((CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(BJSB3:1e-06,(FLCK216:0.0148012,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0113881,(EN:1e-06,((FLSF33:1e-06,(CUSV6:1e-06,(BJSL25:0.00236605,(HNDA09:1e-06,(FLWO6:0.00506264,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00845207)100:1e-06,((FLBA140:1e-06,(LALC2:1e-06,(AR:0.0124447,TXGR3:1e-06)100:0.00198837)100:0.00582107)100:1e-06,((CH:0.0144643,(TXMD3:1e-06,MXGT4:1e-06)100:1e-06)100:0.00469303,((FLSF47:1e-06,(DU:0.00351957,FLAB109:1e-06)100:1e-06)100:0.00043942,(BJVL19:0.00241864,(FLMO62:1e-06,(FLSF54:1e-06,MXSA3017:1e-06)100:1e-06)100:0.0105255)100:0.00399747)100:1e-06)100:1e-06)100:0.00261107)100:0.00247877)100:1e-06)100:1e-06)100:0.00108956)100:0.00398991);"
163,3260000,3360000,27.0,31.0,"(BZBB1:0.00848935,reference:0.00980598,((CRL0001:1e-06,(CRL0030:1e-06,MXED8:1e-06)100:1e-06)100:0.0108866,(DO:0.0042984,(EN:1e-06,(FLCK216:0.0598273,((FLSF33:1e-06,(BJSL25:0.00379284,(CUSV6:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,FLWO6:0.00506052)100:1e-06)100:1e-06)100:0.000224578)100:0.0101919)100:1e-06,((FLBA140:1e-06,(LALC2:1e-06,(TXGR3:1e-06,(AR:1e-06,(HE:1e-06,NI:1e-06)100:0.0224463)100:0.0185826)100:0.00414219)100:0.00581184)100:1e-06,((CH:0.0154528,(TXMD3:1e-06,MXGT4:1e-06)100:1e-06)100:0.00466361,((BJVL19:0.0024825,(FLMO62:1e-06,(MXSA3017:1e-06,FLSF54:1e-06)100:1e-06)100:0.0107104)100:0.00404651,(FLAB109:1e-06,(FLSF47:1e-06,(CUVN10:0.00423269,DU:1e-06)100:1e-06)100:1e-06)100:0.00444531)100:1e-06)100:1e-06)100:0.00323828)100:0.00373921)100:1e-06)100:1e-06)100:0.000554935)100:0.00402053);"
164,3280000,3380000,80.0,34.0,"(reference:0.0172993,(FLSF47:1e-06,FLAB109:1e-06)100:0.00844479,((BJSL25:0.00404092,(DU:0.00904919,(FLBA140:1e-06,(FLCK216:0.0165949,CH:1e-06)100:0.0177122)100:1e-06)100:0.00429816)100:1e-06,((LALC2:0.00448096,(FLMO62:1e-06,(FLSF54:1e-06,CUSV6:1e-06)100:1e-06)100:0.0159561)100:1e-06,(MXSA3017:0.00413658,((EN:1e-06,(BZBB1:0.0104386,DO:1e-06)100:1e-06)100:0.00411276,((HNDA09:1e-06,((HE:1e-06,NI:1e-06)100:0.0273804,(BJVL19:1e-06,SCCU3:0.0052939)100:1e-06)100:0.0104549)100:0.00698967,(((CUCA4:1e-06,FLWO6:0.00283074)100:0.00236011,(MXED8:1e-06,(CUVN10:1e-06,CRL0030:1e-06)100:1e-06)100:0.0168211)100:0.00232417,((TXMD3:1e-06,(FLCK18:1e-06,MXGT4:1e-06)100:1e-06)100:0.00227879,(FLSF33:1e-06,((TXGR3:1e-06,AR:0.0109791)100:0.00693048,(CRL0001:1e-06,BJSB3:1e-06)100:0.0021589)100:0.00147268)100:1e-06)100:0.00302293)100:0.00171239)100:0.00334352)100:0.0015525)100:0.00402212)100:0.00425568)100:0.00720286);"
165,3300000,3400000,81.0,33.0,"(reference:0.015308,(FLAB109:1e-06,FLSF47:1e-06)100:0.00831635,(BJSL25:0.00413694,((FLBA140:0.00954178,(DU:0.00848388,(FLCK216:0.0201959,(CH:1e-06,(HE:1e-06,NI:1e-06)100:1e-06)100:1e-06)100:0.0144755)100:0.0012883)100:0.00486578,((LALC2:0.0036532,(CUCA4:1e-06,((CRL0030:1e-06,CUVN10:1e-06)100:0.011385,(FLSF54:1e-06,CUSV6:1e-06)100:1e-06)100:0.010837)100:0.00550569)100:0.00288379,(MXSA3017:0.00399576,((BZBB1:0.00755049,(DO:1e-06,EN:1e-06)100:1e-06)100:0.00708055,(HNDA09:0.00629288,(FLSF33:1e-06,((FLWO6:0.00277812,(BJVL19:1e-06,SCCU3:0.00566807)100:0.00887246)100:0.00309016,(MXED8:1e-06,(AR:0.00200812,((BJSB3:1e-06,CRL0001:1e-06)100:0.00457366,(TXMD3:1e-06,(MXGT4:1e-06,(FLCK18:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:0.00321695)100:0.00269921)100:1e-06)100:0.00238935)100:0.00200562)100:1e-06)100:0.00513166)100:0.00133192)100:0.00394272)100:0.00336374)100:0.00219734)100:0.00551856);"
166,3320000,3420000,81.0,33.0,"(reference:1e-06,(HE:1e-06,NI:1e-06)100:0.0169988,((FLBA140:1e-06,(FLAB109:1e-06,FLSF47:1e-06)100:1e-06)100:0.0112074,(BJSL25:0.00396523,((CH:1e-06,DU:1e-06)100:0.0130584,(((CUCA4:1e-06,(CUSV6:1e-06,FLSF54:1e-06)100:0.00654307)100:0.00333379,(LALC2:1e-06,(CRL0030:1e-06,CUVN10:1e-06)100:0.00306458)100:0.00367556)100:0.00779979,(MXSA3017:0.00245648,((FLCK216:0.0353465,(BZBB1:0.00792781,(DO:1e-06,EN:1e-06)100:1e-06)100:1e-06)100:0.00645899,((MXGT4:1e-06,(FLCK18:1e-06,HNDA09:0.00296849)100:1e-06)100:0.00443324,(FLSF33:1e-06,((FLWO6:0.00319057,(SCCU3:0.00564718,BJVL19:1e-06)100:0.00978878)100:0.0044945,(AR:1e-06,(MXED8:1e-06,(CRL0001:1e-06,(TXMD3:1e-06,(BJSB3:1e-06,TXGR3:1e-06)100:0.000197572)100:0.0135604)100:0.000435752)100:0.00276753)100:0.00114283)100:1e-06)100:0.00106595)100:0.00549232)100:0.00132949)100:0.00401349)100:0.00443777)100:0.00222053)100:0.00723694)100:0.0163542);"
167,3340000,3440000,82.0,33.0,"(FLCK216:1e-06,reference:1e-06,((HE:1e-06,NI:1e-06)100:0.0174567,(FLBA140:0.0147552,(HNDA09:0.00600309,(((DU:1e-06,CH:1e-06)100:0.0143781,(FLSF33:0.00351196,((CUCA4:1e-06,(CUSV6:1e-06,FLSF54:1e-06)100:1e-06)100:0.00459997,(LALC2:1e-06,(CRL0030:1e-06,CUVN10:1e-06)100:0.00275133)100:0.00323407)100:0.010429)100:1e-06)100:0.00448651,((BZBB1:1e-06,(EN:1e-06,DO:1e-06)100:0.00227145)100:0.0103422,((FLWO6:1e-06,(BJVL19:1e-06,SCCU3:0.00604227)100:0.00471401)100:0.00559277,((AR:1e-06,(MXED8:1e-06,(FLAB109:1e-06,FLSF47:1e-06)100:0.00454328)100:0.00752346)100:0.00302884,(FLCK18:1e-06,(MXGT4:0.00179248,(CRL0001:1e-06,((BJSL25:1e-06,MXSA3017:1e-06)100:0.00171673,(TXMD3:1e-06,(TXGR3:1e-06,BJSB3:1e-06)100:1e-06)100:0.0100466)100:0.00585898)100:0.00394417)100:0.00103513)100:1e-06)100:1e-06)100:0.00494223)100:0.00164471)100:0.00304258)100:0.00923895)100:0.0176374)100:1e-06);"
168,3360000,3460000,88.0,35.0,"(reference:1e-06,(HE:1e-06,NI:1e-06)100:0.0197375,(FLMO62:1e-06,(((FLSA185:1e-06,MXED8:0.00201408)100:0.000213253,((FLBA140:0.00872645,(FLSF47:1e-06,FLAB109:1e-06)100:0.00895234)100:1e-06,(EN:1e-06,(DO:0.00533836,AR:0.00191629)100:0.00297079)100:0.00735914)100:0.00257579)100:0.000282976,(BJSL25:1e-06,(((LALC2:1e-06,(CRL0030:1e-06,CUVN10:1e-06)100:0.0032125)100:0.00361676,(CUCA4:1e-06,(FLSF54:1e-06,CUSV6:1e-06)100:1e-06)100:0.00422212)100:0.00700803,(FLCK216:1e-06,((CH:0.00492833,DU:0.00274294)100:0.0126697,((FLWO6:1e-06,BJVL19:0.00392733)100:0.00477984,((FLCK18:1e-06,MXGT4:0.00172127)100:0.000141144,(FLSF33:1e-06,(MXSA3017:1e-06,(CRL0001:1e-06,(BZBB1:0.00635993,((SCCU3:0.0124269,HNDA09:0.00161085)100:0.00151057,(TXGR3:0.00121709,(TXMD3:1e-06,BJSB3:1e-06)100:1e-06)100:0.0138434)100:0.00424377)100:0.00196987)100:1e-06)100:1e-06)100:0.00163718)100:0.000571502)100:0.0056945)100:1e-06)100:0.00178435)100:0.00291571)100:0.00318552)100:0.019137)100:0.00256687);"
169,3380000,3480000,49.0,33.0,"(reference:1e-06,(BJSB3:0.0242789,(FLMO62:0.00366562,(HE:1e-06,NI:1e-06)100:0.019243)100:0.000124525)100:1e-06,((MXSA3017:0.0161068,(FLSA185:0.00534564,(EN:0.00189197,(AR:0.00234242,(DO:0.00308014,FLCK216:1e-06)100:5.19792e-06)100:0.00286877)100:1e-06)100:0.0175008)100:1e-06,(BJSL25:0.0034492,(((FLWO6:1e-06,CUCA4:1e-06)100:0.00432356,(CUSV6:1e-06,(FLSF54:1e-06,(BJVL19:1e-06,(LALC2:0.00432567,(TXGR3:0.0305658,MXED8:0.0018343)100:0.00209297)100:1e-06)100:0.000426762)100:1e-06)100:0.00402579)100:0.00117124,(CUVN10:1e-06,(BZBB1:0.00412454,(CRL0030:1e-06,(CRL0001:1e-06,((CH:0.0093905,DU:0.00129351)100:5.38528e-05,(FLCK18:1e-06,((FLAB109:0.00335236,FLSF47:1e-06)100:7.8577e-05,(FLSF33:1e-06,(FLBA140:1e-06,(MXGT4:1e-06,HNDA09:0.00124152)100:1e-06)100:1e-06)100:0.00780533)100:1e-06)100:0.00329022)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0024681)100:0.00473256)100:0.00232978)100:0.00914551);"
170,3400000,3500000,39.0,33.0,"(reference:1e-06,(FLMO62:1e-06,(HE:1e-06,NI:1e-06)100:0.019874)100:0.00375425,(BJSB3:1e-06,(MXSA3017:0.0159536,((EN:0.00224014,(FLSA185:0.00531071,(AR:0.00220765,(DO:0.00452064,FLCK216:1e-06)100:1e-06)100:0.00384889)100:1e-06)100:0.015037,(BJSL25:0.00337598,(((FLWO6:1e-06,CUCA4:1e-06)100:0.00431245,(FLSF54:1e-06,(BJVL19:1e-06,(LALC2:0.00423416,(TXGR3:0.0298704,MXED8:0.00183259)100:0.00205968)100:1e-06)100:0.000587572)100:0.0035865)100:0.00154263,(CUVN10:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(BZBB1:0.00405059,((DU:0.00134087,CH:0.00890839)100:1e-06,((FLCK18:1e-06,(FLAB109:0.00338466,(FLSF47:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:3.66828e-05,(FLBA140:1e-06,(FLSF33:1e-06,(HNDA09:0.00150356,MXGT4:1e-06)100:0.0041577)100:1e-06)100:0.00411941)100:0.00237234)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00257979)100:0.00507725)100:0.00247706)100:1e-06)100:0.00604003)100:0.00388065);"
171,3420000,3520000,40.0,34.0,"(reference:1e-06,(CUVN10:1e-06,CRL0001:1e-06)100:0.00874359,(FLMO62:0.00246496,((MXSA3017:0.00731606,(HNDA09:0.00780522,(HE:1e-06,NI:1e-06)100:0.0112365)100:0.00233412)100:0.00840723,((DO:0.00753341,AR:0.00278866)100:0.00462025,((BZBB1:0.0027915,EN:0.00170504)100:1.00125e-06,(((FLWO6:1e-06,CUCA4:1e-06)100:0.00431685,(FLSF54:1e-06,(CUSV6:1e-06,(MXED8:1e-06,(LALC2:0.00547634,BJVL19:1e-06)100:1e-06)100:0.000518389)100:1e-06)100:0.00266145)100:0.00321933,((BJSB3:1e-06,BJSL25:1e-06)100:0.00153648,(FLSA185:1e-06,(FLCK216:1e-06,((TXMD3:1e-06,(FLCK18:1e-06,(CRL0030:1e-06,(MXGT4:0.00722887,DU:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0013939,((TXGR3:0.0067815,CH:1e-06)100:0.00982899,((FLAB109:0.0044874,FLSF47:1e-06)100:0.000222351,(FLSF33:1e-06,FLBA140:1e-06)100:0.00297355)100:0.00282083)100:0.000630619)100:0.00117712)100:1e-06)100:0.00151093)100:1e-06)100:0.00508839)100:1e-06)100:0.000452749)100:0.0113387)100:1e-06);"
172,3440000,3540000,33.0,34.0,"(reference:1e-06,(FLMO62:0.00245956,(CRL0001:1e-06,CUVN10:1e-06)100:0.00876345)100:1e-06,(((HE:1e-06,NI:1e-06)100:0.0118702,(HNDA09:0.00968921,MXSA3017:0.00651923)100:1e-06)100:0.00919823,(((MXED8:1e-06,(LALC2:0.00585852,BJVL19:1e-06)100:1e-06)100:0.00312788,((FLSF54:1e-06,FLSF33:1e-06)100:1e-06,(FLWO6:1e-06,CUCA4:1e-06)100:0.0053614)100:1e-06)100:0.00127876,(TXGR3:1e-06,(BZBB1:0.00278383,((FLSA185:5.08843e-05,(BJSL25:1e-06,BJSB3:1e-06)100:1e-06)100:0.00350604,(FLCK216:1e-06,(FLCK18:1e-06,((CRL0030:1e-06,DU:0.00154809)100:1e-06,((EN:1e-06,CH:0.00439099)100:0.00423554,(TXMD3:1e-06,(CUSV6:1e-06,((DO:0.00431749,AR:0.00284108)100:0.00159685,((FLSF47:1e-06,FLAB109:0.00727015)100:1e-06,(MXGT4:0.0052091,FLBA140:1e-06)100:0.00361397)100:1e-06)100:1e-06)100:1e-06)100:0.00102738)100:1e-06)100:1e-06)100:4.63563e-05)100:0.00118326)100:1e-06)100:1e-06)100:0.00367506)100:0.00294174)100:0.00591686);"
173,3460000,3560000,43.0,36.0,"(reference:0.00519161,((HE:1e-06,(NI:1e-06,FLSA185:1e-06)100:1e-06)100:0.00511988,(AR:1e-06,(CH:1e-06,EN:1e-06)100:0.00412544)100:0.000781065)100:0.00641754,((BZBB1:1e-06,FLCK216:0.00248094)100:0.00141042,(DU:1e-06,(FLBA140:1e-06,(((SCCU3:1e-06,(BJSB3:0.00180871,BJSL25:1e-06)100:1e-06)100:0.00222617,(DO:1e-06,(MXED8:1e-06,(LALC2:0.00185783,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00415213)100:1e-06,((FLSF54:1e-06,(CUSV6:1e-06,(CRL0030:1e-06,((MXGT4:1e-06,HNDA09:1e-06)100:0.00634025,(FLSF33:1e-06,(TXMD3:1e-06,MXSA3017:0.000183774)100:1e-06)100:0.00619905)100:1e-06)100:0.000994228)100:3.8053e-06)100:8.75561e-05,(TXGR3:1e-06,(FLSF47:1e-06,(TXWV2:1e-06,((FLMO62:1e-06,(FLAB109:1e-06,FLCK18:1e-06)100:0.000102857)100:0.00328631,((FLWO6:1e-06,CUCA4:1e-06)100:0.00488012,(CUVN10:1e-06,CRL0001:1e-06)100:4.17915e-05)100:0.000598672)100:1e-06)100:1e-06)100:1e-06)100:0.00288048)100:1e-06)100:1e-06)100:0.00236318)100:1e-06)100:0.00173224);"
174,3480000,3580000,26.0,36.0,"(DO:0.00120741,reference:0.00391468,(((AR:1e-06,(CH:1e-06,EN:1e-06)100:0.00343051)100:0.00241356,(FLSA185:1e-06,(HE:1e-06,NI:1e-06)100:1e-06)100:0.00623983)100:1e-06,((LALC2:1e-06,(FLBA140:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,FLCK216:1e-06)100:0.00162453)100:0.00189478)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000910028,(DU:1e-06,((SCCU3:1e-06,(TXGR3:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00679477,((FLMO62:1e-06,(MXED8:1e-06,BJSB3:1e-06)100:8.11935e-05)100:0.00193686,(TXMD3:0.00193242,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(FLSF33:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(CUCA4:0.000463551,MXGT4:1e-06)100:1e-06)100:0.00362002)100:0.00195145)100:1e-06)100:1e-06)100:0.00125493)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0066049)100:1e-06)100:0.00299344)100:0.00130932);"
175,3500000,3600000,26.0,36.0,"(DO:0.00120741,reference:0.00391468,(((AR:1e-06,(CH:1e-06,EN:1e-06)100:0.00343051)100:0.00241356,(FLSA185:1e-06,(HE:1e-06,NI:1e-06)100:1e-06)100:0.00623983)100:1e-06,((LALC2:1e-06,(FLBA140:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,FLCK216:1e-06)100:0.00162453)100:0.00189478)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000910028,(DU:1e-06,((SCCU3:1e-06,(TXGR3:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00679477,((FLMO62:1e-06,(MXED8:1e-06,BJSB3:1e-06)100:8.11935e-05)100:0.00193686,(TXMD3:0.00193242,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(FLSF33:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(CUCA4:0.000463551,MXGT4:1e-06)100:1e-06)100:0.00362002)100:0.00195145)100:1e-06)100:1e-06)100:0.00125493)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0066049)100:1e-06)100:0.00299344)100:0.00130932);"
176,3520000,3620000,29.0,36.0,"(reference:0.00474165,(FLSA185:0.00382082,(FLSF47:0.00237101,(AR:1e-06,(DO:1e-06,(CUSV6:1e-06,((NI:1e-06,HE:1e-06)100:0.00681919,(FLSF54:1e-06,(CH:1e-06,EN:1e-06)100:0.00277192)100:1e-06)100:1e-06)100:1e-06)100:0.000749596)100:1.71631e-05)100:0.00172505)100:1e-06,(DU:1e-06,((BZBB1:1e-06,(CUCA4:1e-06,FLCK216:1e-06)100:0.00431801)100:0.00229942,((BJSL25:1e-06,BJVL19:0.00144881)100:0.00661749,((MXED8:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,HNDA09:0.00102003)100:0.000734154)100:0.00309121)100:1e-06,(TXWV2:1e-06,(BJSB3:0.00227305,(SCCU3:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(LALC2:1e-06,((TXMD3:1e-06,FLWO6:1e-06)100:0.00234026,((CUVN10:1e-06,FLAB109:1e-06)100:1e-06,(FLCK18:0.00326134,(CRL0030:1e-06,(MXGT4:1e-06,(MXSA3017:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:2.95838e-06)100:0.00080727)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000803951)100:0.00113699)100:0.00261974)100:0.00119761)100:0.00225056);"
177,3540000,3640000,36.0,36.0,"(FLSA185:0.00415759,reference:0.00409045,(((NI:1e-06,HE:1e-06)100:0.00940053,(AR:1e-06,(CH:0.00204849,EN:0.000318332)100:0.00198141)100:1e-06)100:0.000987204,(DO:1e-06,(DU:1e-06,((BZBB1:1e-06,(CUCA4:1e-06,FLCK216:1e-06)100:0.00344387)100:0.00286687,((BJSL25:1e-06,BJVL19:0.00115429)100:0.00658652,(BJSB3:0.0016236,((FLSF54:0.000631678,(TXMD3:1e-06,FLWO6:1e-06)100:0.00166168)100:0.000652764,((MXED8:1e-06,(FLMO62:1e-06,(FLSF47:0.00168841,(CRL0001:1e-06,HNDA09:0.000285297)100:1e-06)100:0.0011336)100:0.00257047)100:1e-06,(CUSV6:1e-06,(LALC2:1e-06,(FLBA140:1e-06,(TXWV2:1e-06,(SCCU3:1e-06,(TXGR3:1e-06,((CUVN10:1e-06,FLAB109:1e-06)100:1e-06,(FLCK18:0.00252957,(CRL0030:1e-06,(MXGT4:1e-06,(FLSF33:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:2.37089e-06)100:0.000702594)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000696958)100:1e-06)100:0.00208192)100:0.000335478)100:0.00175497)100:0.00102797)100:0.000324064)100:0.00161238)100:1e-06);"
178,3560000,3660000,29.0,36.0,"(DU:1e-06,reference:0.00354137,(EN:1e-06,(DO:1e-06,(FLCK216:1e-06,(FLSA185:0.00591209,(CH:0.00316488,((HE:1e-06,NI:1e-06)100:0.0218429,((FLAB109:1e-06,FLCK18:1e-06)100:0.00143955,(TXGR3:1e-06,(FLBA140:1e-06,(SCCU3:1e-06,(CUCA4:1e-06,((MXED8:1e-06,((TXWV2:1e-06,(CUVN10:1e-06,MXGT4:1e-06)100:1e-06)100:0.00233788,(FLSF33:1e-06,(LALC2:1e-06,(AR:0.00161603,(BJSB3:1e-06,(BJVL19:0.0020037,BJSL25:1e-06)100:0.00791582)100:1e-06)100:1e-06)100:1e-06)100:0.00161459)100:1e-06)100:0.00205831,((CRL0030:1e-06,(TXMD3:1e-06,(BZBB1:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:0.00310535,(MXSA3017:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(FLSF54:0.000457951,(HNDA09:1e-06,(FLSF47:0.00198888,FLMO62:1e-06)100:0.00395668)100:0.0040976)100:6.94543e-06)100:1e-06)100:1e-06)100:0.00101194)100:1e-06)100:1e-06)100:0.0027174)100:1e-06)100:1e-06)100:0.00270586)100:0.0027066)100:0.00012747)100:0.00155803)100:2.56874e-05)100:1e-06)100:1e-06)100:0.00240012);"
179,3580000,3680000,37.0,36.0,"(DU:1e-06,reference:1e-06,(DO:1e-06,(EN:1e-06,(CH:0.0020226,((NI:1e-06,HE:1e-06)100:0.0191881,(FLCK18:1e-06,(((FLSF47:0.00148326,FLMO62:1e-06)100:0.00148233,(FLCK216:1e-06,HNDA09:1e-06)100:0.00291179)100:0.00294873,((CUCA4:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(BZBB1:0.00201475,(SCCU3:1e-06,(TXGR3:1e-06,FLBA140:0.00146014)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLAB109:1e-06,(CUVN10:1e-06,(((MXED8:1e-06,FLSF54:0.00133266)100:1e-06,(MXSA3017:1e-06,(TXMD3:1e-06,CRL0001:0.00102291)100:2.05723e-05)100:1.08177e-05)100:0.00104275,((TXWV2:1e-06,MXGT4:0.00111299)100:5.03794e-05,(LALC2:1e-06,(FLSF33:1e-06,(CRL0030:1e-06,(BJSB3:1e-06,(AR:0.00382989,(FLSA185:0.00388528,(BJSL25:0.00588906,BJVL19:0.00147487)100:1e-06)100:0.00147694)100:1e-06)100:1e-06)100:1e-06)100:0.0030227)100:1e-06)100:0.00237455)100:0.00230244)100:7.10687e-05)100:1e-06)100:0.00447458)100:0.00149003)100:0.00172788)100:0.00546261)100:0.00040303)100:1e-06)100:1e-06);"
180,3600000,3700000,48.0,37.0,"(CH:0.00561119,reference:0.000199941,((DU:1e-06,(EN:1e-06,(DO:1e-06,(HE:1e-06,NI:1e-06)100:0.0231322)100:1.1759e-05)100:0.00153797)100:0.00109996,(FLCK18:1e-06,(((FLCK216:1e-06,HNDA09:1e-06)100:0.00308953,(FLMO62:1e-06,FLSF47:0.00157238)100:0.00157252)100:0.00313677,((MXSA3017:1e-06,(FLAB109:1e-06,((BZBB1:1e-06,(CRL0001:1e-06,TXMD3:1e-06)100:1e-06)100:0.00358435,(CUCA4:1e-06,(TXGR3:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(FLBA140:0.00131117,FLWO6:1e-06)100:1e-06)100:1e-06)100:7.76589e-05)100:0.000164287)100:1e-06)100:1e-06)100:0.000900684)100:1.2456e-05,(CUMM5:1e-06,(CUVN10:1e-06,(((TXWV2:1e-06,MXGT4:0.000950138)100:4.0434e-05,(MXED8:1e-06,(FLSF54:1e-06,LALC2:1e-06)100:0.00603962)100:0.00600291)100:1e-06,((FLSA185:0.00413223,BJVL19:1e-06)100:0.00156423,(AR:0.00215059,((BJSL25:0.00783573,BJSB3:1e-06)100:1e-06,(FLSF33:1e-06,CRL0030:3.57955e-05)100:1e-06)100:0.000984351)100:0.00104634)100:0.00210185)100:0.00177891)100:1e-06)100:1e-06)100:0.0030556)100:0.00151667)100:0.00304763)100:0.00807504);"
181,3620000,3720000,36.0,37.0,"(BJVL19:0.00213908,reference:1e-06,(EN:1e-06,(((HE:1e-06,NI:1e-06)100:0.026488,(DU:1e-06,(DO:1e-06,(CH:0.00546267,FLCK216:1e-06)100:1e-06)100:0.00356782)100:0.0017802)100:1e-06,((FLMO62:1e-06,FLSF47:1e-06)100:0.00213955,((CUCA4:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(FLBA140:0.00197126,SCCU3:1e-06)100:0.00014132)100:1e-06)100:1e-06)100:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(TXMD3:1e-06,(CRL0001:1e-06,(CUMM5:1e-06,(CUVN10:1e-06,((MXGT4:0.00150643,(TXWV2:1e-06,(MXED8:1e-06,(LALC2:1e-06,FLSF54:1e-06)100:0.0154507)100:1e-06)100:1e-06)100:1e-06,(FLSF33:1e-06,(CRL0030:1e-06,(BJSB3:1e-06,(AR:0.00261118,(BJSL25:0.00209596,FLSA185:1e-06)100:0.00209264)100:1e-06)100:1e-06)100:1e-06)100:0.00254861)100:0.00383085)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00287888)100:1e-06)100:0.00711611)100:0.00234546)100:0.0117)100:1e-06);"
182,3640000,3740000,57.0,37.0,"(reference:0.0140098,(HE:1e-06,NI:1e-06)100:0.0215796,((CH:0.00868697,(FLWO6:1e-06,(MXED8:1e-06,(LALC2:1e-06,FLSF54:1e-06)100:0.00433618)100:0.007321)100:1e-06)100:0.00371729,((FLMO62:0.00871315,TXGR3:1e-06)100:0.00217655,(((FLSF47:0.00171523,(DU:1e-06,(FLCK216:1e-06,DO:1e-06)100:0.00685942)100:1e-06)100:1e-06,(MXSA3017:1e-06,((CUCA4:1e-06,FLBA140:0.00330916)100:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,SCCU3:1e-06)100:0.00329881)100:0.00221714)100:1e-06)100:0.00293426)100:0.00162495,((EN:1e-06,(CUSV6:0.00410649,(BJVL19:0.00255221,BZBB1:1e-06)100:1e-06)100:0.000160595)100:0.00156436,(HNDA09:0.00172219,(AR:0.00167577,(((BJSL25:0.00124667,BJSB3:1e-06)100:0.0012072,(TXMD3:0.00234988,FLSF33:1e-06)100:0.00170356)100:1e-06,(TXWV2:1e-06,((CRL0030:0.000607942,FLSA185:1e-06)100:0.000341768,(CUMM5:1e-06,(MXGT4:1e-06,(CUVN10:0.00131171,CRL0001:1e-06)100:0.0018023)100:1e-06)100:0.00178923)100:1e-06)100:0.00307541)100:0.00154248)100:0.00323157)100:0.00120141)100:1e-06)100:0.00561892)100:0.00311925)100:1e-06);"
